Описание,Цена,Площадь,Количество комнат,x,y,Адрес,Район,Категория на сайте,Владелец,Категория владельца,Дата обьявления,Срок аренды 
"2-комнатная квартира, 45 м², 2/3 этаж помесячно",500000,45,2,76.897405,43.219743,Гагарина 206Е — Утепова,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"1-комнатная квартира, 430 м², 3/3 этаж помесячно",75000,430,1,76.861589,43.266744,мкр Самгау,Alatauskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"2-комнатная квартира, 43 м², 4/5 этаж помесячно",220000,43,2,76.925523,43.262398,Макатаева — Байтурсынова,Almalinskiy_r-n,Аренда квартир,"Ауельбекова Карлыгаш, компания «M2 Realty»",Специалист,2022-12-03,Помесячно
"1-комнатная квартира, 25 м², 5/9 этаж помесячно",150000,25,1,76.986437,43.290411,Кульджинский тракт 16/22 — ЖК Восточка,Medeuskiy_r-n,Аренда квартир,Сагымбаева Алмагуль,Специалист,2022-12-03,Помесячно
"3-комнатная квартира, 79 м², 2/5 этаж помесячно",200000,79,3,76.775917,43.213889,"мкр Шугыла, Алтын Орда 6/22",Nauryzbayskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"3-комнатная квартира, 45 м², 3/3 этаж помесячно",500000,45,3,76.917496732868,43.114422143041,"мкр Баганашыл, Микрорайон Кокшокы 3 — Дулати",Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"2-комнатная квартира, 50 м² помесячно",250000,50,2,76.836203,43.207095,мкр Таугуль,Auezovskiy_r-n,Аренда квартир,Ким Сергей,Специалист,2022-12-03,Помесячно
"1-комнатная квартира, 34 м², 2/5 этаж помесячно",260000,34,1,76.944729,43.268044,Назарбаева 45 — Маметовой,Medeuskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"1-комнатная квартира, 36 м² помесячно",180000,36,1,76.932383,43.36242,"мкр Кемел (Первомайское), Есим хана 2",Zhetysuskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"1-комнатная квартира, 33.6 м², 2/7 этаж помесячно",200000,33.6,1,76.895986,43.311663,мкр Ожет 86/11,Alatauskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"1-комнатная квартира, 43 м², 4/9 этаж помесячно",180000,43,1,76.810090851075,43.241340485664,"мкр Аккент, Мкр. Аккент — Аккент",Alatauskiy_r-n,Аренда квартир,"Имирова Саниям, компания «Дом мечты»",Специалист,2022-12-03,Помесячно
"1-комнатная квартира, 47 м², 3/5 этаж помесячно",550000,47,1,76.955203,43.238864,Сатпаева 4а — Достык,Medeuskiy_r-n,Аренда квартир,Уютный дом,Компания,2022-12-03,Помесячно
"5-комнатная квартира, 295 м², 1/3 этаж помесячно",1000000,295,5,76.810483,43.206326,мкр Таусамалы 217,Nauryzbayskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"2-комнатная квартира, 54 м², 2/4 этаж помесячно",350000,54,2,76.868372,43.229209,"мкр №5, Мкр №8",Auezovskiy_r-n,Аренда квартир,Пропастина Алёна,Специалист,2022-12-03,Помесячно
"3-комнатная квартира, 86 м², 2/5 этаж помесячно",400000,86,3,76.948187,43.240742,Назарбаева 187 — Сатпаева,Medeuskiy_r-n,Аренда квартир,Выбор,Компания,2022-12-03,Помесячно
"2-комнатная квартира, 129 м², 22/22 этаж помесячно",1300000,129,2,76.923505151426,43.234270681679,Бухар жырау 27/5,Bostandykskiy_r-n,Аренда квартир,"Тогасбай Манас, компания «Magic Home»",Специалист,2022-12-03,Помесячно
"3-комнатная квартира, 57 м², 2/5 этаж помесячно",400000,57,3,76.902571,43.237124,Мынбаева — Мынбаева/Клочкова,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"4-комнатная квартира, 185 м², 5/16 этаж помесячно",1400000,185,4,76.941899,43.228729,Аль-фараби — Аль-фараби Каратаева,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"1-комнатная квартира, 40 м², 8/9 этаж помесячно",250000,40,1,76.873447,43.205813,Рыскулбекова 35 — КазГАСА,,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"2-комнатная квартира, 46 м², 2/5 этаж помесячно",300000,46,2,76.916072,43.228913,"мкр Коктем-2, Манаса 52 — Габдуллина",Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"2-комнатная квартира, 60 м², 10/15 этаж помесячно",300000,60,2,76.839832,43.230661,"мкр Аксай-2, Аксай 2 127/25 — Саина толеби",Auezovskiy_r-n,Аренда квартир,Берденова Райхан,Специалист,2022-12-03,Помесячно
"1-комнатная квартира, 33 м², 3/5 этаж помесячно",320000,33,1,76.937443,43.219598,Шашкина 34 — Аль-Фараби Шашкина,Medeuskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"1-комнатная квартира, 56 м², 3/5 этаж помесячно",190000,56,1,76.983733525992,43.324713499264,мкр Жас Канат — Шемякина,Turksibskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"2-комнатная квартира, 50 м², 5/10 этаж помесячно",300000,50,2,76.881957426668,43.21153022797,"мкр Таугуль-1, Навои 52",Auezovskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"2-комнатная квартира, 43 м², 5/5 этаж помесячно",300000,43,2,76.894500732422,43.261100769043,Жарокова — Карасай батыра,Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"3-комнатная квартира, 60 м², 5/5 этаж помесячно",300000,60,3,76.951915,43.26635,Пушкина 25,Medeuskiy_r-n,Аренда квартир,Беккожаева Ардак,Специалист,2022-12-03,Помесячно
"3-комнатная квартира, 83 м², 8/9 этаж помесячно",370000,83,3,76.996112,43.295602,мкр Атырау — Халык Арена,Medeuskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"3-комнатная квартира, 71 м², 11/12 этаж помесячно",320000,71,3,76.820113891263,43.266192063713,Дарабоз 25,Alatauskiy_r-n,Аренда квартир,Айдаров Арман,Специалист,2022-12-03,Помесячно
"2-комнатная квартира, 46 м², 1/2 этаж помесячно",260000,46,2,76.898286254203,43.220776147679,Гагарина — Гагарина Утепова,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"1-комнатная квартира, 48 м², 1 этаж помесячно",170000,48,1,76.916498589767,43.324694849721,мкр Айнабулак-4,Zhetysuskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"3-комнатная квартира, 116.4 м², 21/25 этаж помесячно",1000000,116.4,3,76.890345,43.203217,Абиша Кекилбайулы 264,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-03,Помесячно
"1-комнатная квартира, 35 м², 2/5 этаж помесячно",70000,35,1,76.950269282775,43.338808440052,улица Тынышбаева — Рихорда Зорге,Turksibskiy_r-n,Аренда квартир,Гусенова Эльвира,Специалист,2022-12-03,Помесячно
"1-комнатная квартира, 18 м², 4/5 этаж помесячно",60000,18,1,76.949592227313,43.338523358138,Тынышбаева — Зорге,Turksibskiy_r-n,Аренда квартир,Гусенова Эльвира,Специалист,2022-12-03,Помесячно
"2-комнатная квартира, 98 м², 12/18 этаж помесячно",600000,98,2,76.917302239235,43.243377062782,Курмангазы 145,Almalinskiy_r-n,Аренда квартир,Мурадова Анжелика,Специалист,2022-12-03,Помесячно
